geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2344,-23.46878347,-46.61128697,sao paulo,SP
2348,-23.45991275,-46.61249999,sao paulo,SP
2322,-23.44854206,-46.59796137,sao paulo,SP
2356,-23.45008788,-46.61104019,sao paulo,SP
2352,-23.45450602,-46.59434557,sao paulo,SP
2358,-23.44639113,-46.60948784,sao paulo,SP
2308,-23.47563293,-46.60151529,sao paulo,SP
2318,-23.45490508,-46.59270606,sao paulo,SP
2337,-23.47647035,-46.61274241,sao paulo,SP
2342,-23.47405079,-46.61088385,sao paulo,SP
2355,-23.45361337,-46.61153345,sao paulo,SP
2303,-23.48242656,-46.6124852,sao paulo,SP
2363,-23.43331184,-46.57775383,sao paulo,SP
2324,-23.44571524,-46.58320127,sao paulo,SP
2373,-23.45703517,-46.61932298,sao paulo,SP
2302,-23.48632095,-46.61518781,sao paulo,SP
2350,-23.45934603,-46.60929309,sao paulo,SP
2378,-23.45404608,-46.63022842,sao paulo,SP
2317,-23.4583112,-46.59566135,sao paulo,SP
2351,-23.4560648,-46.59857348,sao paulo,SP
2301,-23.4874145,-46.61630003,sao paulo,SP
2332,-23.48631646,-46.62224367,sao paulo,SP
2376,-23.45852628,-46.62665931,sao paulo,SP
2326,-23.44770702,-46.57540894,sao paulo,SP
2335,-23.48423113,-46.61602746,sao paulo,SP
2346,-23.47200487,-46.60844051,sao paulo,SP
2362,-23.63858282,-46.60817567,sao paulo,SP
2357,-23.45061745,-46.61199537,sao paulo,SP
2329,-23.449203,-46.5791299,sao paulo,SP
2314,-23.46136786,-46.6011052,sao paulo,SP
2310,-23.47194441,-46.59864459,sao paulo,SP
2325,-23.455935,-46.58499675,sao paulo,SP
2354,-23.45479623,-46.60685576,sao paulo,SP
2320,-23.44947679,-46.59791908,sao paulo,SP
2361,-23.43595074,-46.58242684,sao paulo,SP
2338,-23.47409517,-46.61820615,sao paulo,SP
2331,-23.48653563,-46.61933013,sao paulo,SP
2333,-23.47360895,-46.61900231,sao paulo,SP
2307,-23.48287505,-46.60800473,sao paulo,SP
2349,-23.46143506,-46.60359485,sao paulo,SP
2353,-23.45307568,-46.60583417,sao paulo,SP
2336,-23.48058427,-46.61935382,sao paulo,SP
2339,-23.47617838,-46.61396224,sao paulo,SP
2368,-23.39925974,-46.57758416,sao paulo,SP
2370,-23.46343482,-46.62240014,sao paulo,SP
2328,-23.43381642,-46.5711764,sao paulo,SP
2359,-23.44565749,-46.61972975,sao paulo,SP
2345,-23.46862348,-46.61630164,sao paulo,SP
2327,-23.44398478,-46.57518024,sao paulo,SP
2364,-23.43343344,-46.58206525,sao paulo,SP
2304,-23.4817711,-46.60270185,sao paulo,SP
2430,-23.47799803,-46.65068203,sao paulo,SP
2402,-23.49114306,-46.62601868,sao paulo,SP
2442,-23.47321106,-46.6432977,sao paulo,SP
2409,-23.47671176,-46.62651445,sao paulo,SP
2467,-23.49264692,-46.64479635,sao paulo,SP
2422,-23.47001486,-46.63484579,sao paulo,SP
2441,-23.47143458,-46.64062326,sao paulo,SP
2452,-23.49904151,-46.64428232,sao paulo,SP
2435,-23.48239153,-46.64281243,sao paulo,SP
2464,-23.49011863,-46.65070318,sao paulo,SP
2431,-23.48531378,-46.63663489,sao paulo,SP
2478,-23.47926295,-46.65961199,sao paulo,SP
2436,-23.4792954,-46.63675927,sao paulo,SP
2473,-23.4783245,-46.65220141,sao paulo,SP
2415,-23.47193717,-46.62999954,sao paulo,SP
2468,-23.48950742,-46.64873015,sao paulo,SP
2401,-23.48605831,-46.62819904,sao paulo,SP
2419,-23.47721001,-46.63982847,sao paulo,SP
2479,-23.47544699,-46.65071651,sao paulo,SP
2471,-23.48117042,-46.65541513,sao paulo,SP
2417,-23.47839631,-46.62922372,sao paulo,SP
2410,-23.47576731,-46.62523434,sao paulo,SP
2420,-23.47607891,-46.63411839,sao paulo,SP
2462,-23.49570711,-46.63895326,sao paulo,SP
2461,-23.4935325,-46.63842778,sao paulo,SP
2443,-23.47233518,-46.64636526,sao paulo,SP
2403,-23.4931694,-46.62900955,sao paulo,SP
2466,-23.49405945,-46.64333927,sao paulo,SP
2404,-23.48955264,-46.62852859,sao paulo,SP
2433,-23.4806576,-46.63667491,sao paulo,SP
2406,-23.48817852,-46.62869344,sao paulo,SP
2474,-23.47729245,-46.65568039,sao paulo,SP
2434,-23.48418646,-46.64000855,sao paulo,SP
2407,-23.48535959,-46.62428398,sao paulo,SP
2421,-23.47426736,-46.63169095,sao paulo,SP
2472,-23.47624364,-46.65895442,sao paulo,SP
2470,-23.48415445,-46.6486801,sao paulo,SP
2460,-23.49126477,-46.63785218,sao paulo,SP
2475,-23.48105908,-46.64630746,sao paulo,SP
2416,-23.47957031,-46.62865906,sao paulo,SP
2418,-23.47071894,-46.63127566,sao paulo,SP
2413,-23.48668452,-46.64422387,sao paulo,SP
2451,-23.50032233,-46.64104367,sao paulo,SP
2465,-23.49171764,-46.6496256,sao paulo,SP
2405,-23.49466304,-46.62889849,sao paulo,SP
2469,-23.48487885,-46.64249464,sao paulo,SP
2440,-23.47586589,-46.64976773,sao paulo,SP
2408,-23.4819267,-46.62646541,sao paulo,SP
2450,-23.49971149,-46.63936075,sao paulo,SP
2411,-23.47416102,-46.62516585,sao paulo,SP
2432,-23.48671763,-46.63536318,sao paulo,SP
2463,-23.49004525,-46.64419143,sao paulo,SP
2423,-23.46917379,-46.63497713,sao paulo,SP
2565,-23.48610935,-46.66826821,sao paulo,SP
2542,-23.4918616,-46.65926755,sao paulo,SP
2522,-23.50302551,-46.656351,sao paulo,SP
2536,-23.49362441,-46.65041384,sao paulo,SP
2566,-23.48283129,-46.67079715,sao paulo,SP
2519,-23.50233052,-46.65835292,sao paulo,SP
2513,-23.51252629,-46.6565246,sao paulo,SP
2550,-23.50553052,-46.66921941,sao paulo,SP
2556,-23.49943982,-46.67117682,sao paulo,SP
2544,-23.49027291,-46.66072146,sao paulo,SP
2543,-23.48499663,-46.6629376,sao paulo,SP
2560,-23.49498779,-46.67176385,sao paulo,SP
2517,-23.50606452,-46.66611931,sao paulo,SP
2510,-23.51370739,-46.65262935,sao paulo,SP
2518,-23.50881031,-46.66650083,sao paulo,SP
2554,-23.49649322,-46.66693943,sao paulo,SP
2539,-23.49653469,-46.65942949,sao paulo,SP
2530,-23.50187327,-46.66213609,sao paulo,SP
2535,-23.49830072,-46.64974099,sao paulo,SP
2537,-23.49266694,-46.64927823,sao paulo,SP
2563,-23.49212425,-46.67252904,sao paulo,SP
2561,-23.49282091,-46.67596304,sao paulo,SP
2555,-23.49315895,-46.66484248,sao paulo,SP
2564,-23.48673824,-46.67185857,sao paulo,SP
2512,-23.51262923,-46.66287841,sao paulo,SP
2534,-23.49619908,-46.65484326,sao paulo,SP
2525,-23.50269813,-46.64781168,sao paulo,SP
2562,-23.48576556,-46.67394942,sao paulo,SP
2520,-23.50031414,-46.64899845,sao paulo,SP
2557,-23.49939978,-46.6737963,sao paulo,SP
2553,-23.49674865,-46.66448907,sao paulo,SP
2546,-23.50864912,-46.67041012,sao paulo,SP
2516,-23.51002086,-46.65996045,sao paulo,SP
2514,-23.51133179,-46.65593406,sao paulo,SP
2552,-23.49869871,-46.66258915,sao paulo,SP
2524,-23.50165519,-46.64991006,sao paulo,SP
2540,-23.49045293,-46.65602736,sao paulo,SP
2508,-23.50984807,-46.66369014,sao paulo,SP
2558,-23.4974963,-46.67534357,sao paulo,SP
2545,-23.49361452,-46.66362203,sao paulo,SP
2515,-23.51008199,-46.65907867,sao paulo,SP
2531,-23.50230378,-46.65126445,sao paulo,SP
2526,-23.50478917,-46.64871256,sao paulo,SP
2523,-23.50750341,-46.65461357,sao paulo,SP
2541,-23.4858844,-46.65477724,sao paulo,SP
2567,-23.4810855,-46.6696125,sao paulo,SP
2551,-23.50272629,-46.66973732,sao paulo,SP
2521,-23.50402072,-46.6648667,sao paulo,SP
2533,-23.49413186,-46.65839229,sao paulo,SP
2511,-23.50667801,-46.64581936,sao paulo,SP
2559,-23.49381273,-46.67432021,sao paulo,SP
2532,-23.49592311,-46.66043045,sao paulo,SP
2538,-23.49882666,-46.65249326,sao paulo,SP
2598,-23.51285765,-46.67101189,sao paulo,SP
2577,-23.48818295,-46.67890394,sao paulo,SP
2501,-23.51491229,-46.66118358,sao paulo,SP
2610,-23.47592806,-46.66587697,sao paulo,SP
2676,-23.45664076,-46.67290297,sao paulo,SP
2612,-23.47218701,-46.66294815,sao paulo,SP
2632,-23.46069116,-46.64833329,sao paulo,SP
2673,-23.46670529,-46.66897803,sao paulo,SP
2616,-23.46643947,-46.65532868,sao paulo,SP
2615,-23.47152967,-46.65667759,sao paulo,SP
2617,-23.46640154,-46.65869529,sao paulo,SP
2613,-23.4725828,-46.66107383,sao paulo,SP
2630,-23.46379061,-46.6407434,sao paulo,SP
2618,-23.46588979,-46.64887807,sao paulo,SP
2651,-23.45990071,-46.65726902,sao paulo,SP
2633,-23.46085584,-46.65017612,sao paulo,SP
2675,-23.45823633,-46.66782607,sao paulo,SP
2611,-23.46658982,-46.63928172,sao paulo,SP
2652,-23.45489747,-46.65683202,sao paulo,SP
2671,-23.46854088,-46.66436133,sao paulo,SP
2650,-23.46150321,-46.65775726,sao paulo,SP
2679,-23.45596333,-46.66359535,sao paulo,SP
2674,-23.45987899,-46.66677934,sao paulo,SP
2680,-23.44412075,-46.66910601,sao paulo,SP
2636,-23.45594289,-46.64609595,sao paulo,SP
2649,-23.46097514,-46.66106258,sao paulo,SP
2634,-23.46016521,-46.65066418,sao paulo,SP
2672,-23.46371042,-46.66591141,sao paulo,SP
2614,-23.47172253,-46.65764092,sao paulo,SP
2635,-23.4571019,-46.64754973,sao paulo,SP
2670,-23.46637071,-46.66502717,sao paulo,SP
2678,-23.45473495,-46.66394356,sao paulo,SP
2637,-23.45358871,-46.64737384,sao paulo,SP
2677,-23.45406849,-46.66476455,sao paulo,SP
2631,-23.4586433,-46.64825463,sao paulo,SP
2643,-23.46809878,-46.65037805,sao paulo,SP
2653,-23.45343176,-46.65837495,sao paulo,SP
2760,-23.48010437,-46.6813625,sao paulo,SP
2712,-23.50544479,-46.68161091,sao paulo,SP
2721,-23.50146407,-46.67349916,sao paulo,SP
2739,-23.48580916,-46.68889057,sao paulo,SP
2710,-23.50751688,-46.67373228,sao paulo,SP
2730,-23.49719557,-46.69127457,sao paulo,SP
2751,-23.48958479,-46.68192027,sao paulo,SP
2765,-23.4754359,-46.67095687,sao paulo,SP
2722,-23.50306324,-46.68404723,sao paulo,SP
2752,-23.49599792,-46.68376871,sao paulo,SP
2758,-23.4881178,-46.68429474,sao paulo,SP
2764,-23.47951416,-46.67687783,sao paulo,SP
2724,-23.49943951,-46.68377404,sao paulo,SP
2755,-23.48851771,-46.67941016,sao paulo,SP
2723,-23.50136558,-46.6795212,sao paulo,SP
2720,-23.50097483,-46.67359346,sao paulo,SP
2731,-23.49497059,-46.69186351,sao paulo,SP
2726,-23.50076444,-46.68820193,sao paulo,SP
2728,-23.50042161,-46.68895389,sao paulo,SP
2757,-23.48648175,-46.68435971,sao paulo,SP
2714,-23.50659798,-46.68776642,sao paulo,SP
2735,-23.49329326,-46.69275191,sao paulo,SP
2763,-23.47900927,-46.67498766,sao paulo,SP
2736,-23.49039122,-46.68976683,sao paulo,SP
2734,-23.48594116,-46.69218849,sao paulo,SP
2762,-23.48331713,-46.67819553,sao paulo,SP
2727,-23.49625537,-46.68632057,sao paulo,SP
2733,-23.49687747,-46.69535726,sao paulo,SP
2732,-23.49921095,-46.69605218,sao paulo,SP
2759,-23.48344952,-46.68068167,sao paulo,SP
2725,-23.49972484,-46.68386194,sao paulo,SP
2738,-23.48985491,-46.68766743,sao paulo,SP
2729,-23.50372612,-46.68986749,sao paulo,SP
2715,-23.50373049,-46.67662336,sao paulo,SP
2754,-23.49102672,-46.6777907,sao paulo,SP
2737,-23.48783179,-46.68887857,sao paulo,SP
2753,-23.49043235,-46.68435575,sao paulo,SP
2756,-23.48446872,-46.67913188,sao paulo,SP
2716,-23.49901837,-46.6853091,sao paulo,SP
2717,-23.49374621,-46.68519202,sao paulo,SP
2713,-23.50809355,-46.68613135,sao paulo,SP
2701,-23.50775978,-46.69099961,sao paulo,SP
2750,-23.49310668,-46.6796164,sao paulo,SP
2855,-23.45400375,-46.69883841,sao paulo,SP
2840,-23.48181828,-46.68861222,sao paulo,SP
2874,-23.45599171,-46.67717134,sao paulo,SP
2866,-23.46724497,-46.67909749,sao paulo,SP
2801,-23.4876293,-46.69770718,sao paulo,SP
2842,-23.47352748,-46.68753138,sao paulo,SP
2879,-23.45095762,-46.69517849,sao paulo,SP
2848,-23.46567326,-46.68854703,sao paulo,SP
2809,-23.47325598,-46.70433327,sao paulo,SP
2814,-23.458095,-46.70577225,sao paulo,SP
2841,-23.48128519,-46.68460527,sao paulo,SP
2878,-23.45066216,-46.68685227,sao paulo,SP
2871,-23.46327724,-46.67783245,sao paulo,SP
2881,-23.46762762,-46.67576843,sao paulo,SP
2815,-23.44474803,-46.71467287,sao paulo,SP
2859,-23.4433735,-46.70672341,sao paulo,SP
2820,-23.445023,-46.70898743,sao paulo,SP
2834,-23.47597697,-46.69210708,sao paulo,SP
2861,-23.468531,-46.67205027,sao paulo,SP
2811,-23.47457972,-46.70289102,sao paulo,SP
2882,-23.46987825,-46.66703295,sao paulo,SP
2804,-23.48381025,-46.69528157,sao paulo,SP
2865,-23.47446558,-46.67687103,sao paulo,SP
2835,-23.47207815,-46.69287865,sao paulo,SP
2837,-23.46456215,-46.69917503,sao paulo,SP
2847,-23.46883156,-46.68726529,sao paulo,SP
2839,-23.47666616,-46.68147009,sao paulo,SP
2850,-23.4607974,-46.68686361,sao paulo,SP
2831,-23.47280838,-46.69057299,sao paulo,SP
2812,-23.45614824,-46.71255169,sao paulo,SP
2813,-23.45148665,-46.71245439,sao paulo,SP
2873,-23.45900988,-46.68595581,sao paulo,SP
2863,-23.47429646,-46.6735031,sao paulo,SP
2849,-23.46352666,-46.68600587,sao paulo,SP
2860,-23.43686747,-46.71224371,sao paulo,SP
2846,-23.46490178,-46.69516757,sao paulo,SP
2877,-23.45241062,-46.68018656,sao paulo,SP
2856,-23.45241535,-46.69276537,sao paulo,SP
2883,-23.44003861,-46.71668596,sao paulo,SP
2816,-23.46164615,-46.70954788,sao paulo,SP
2845,-23.4686592,-46.69248706,sao paulo,SP
2867,-23.47102902,-46.68309642,sao paulo,SP
2810,-23.45578366,-46.71334794,sao paulo,SP
2802,-23.48879111,-46.69673727,sao paulo,SP
2817,-23.46247549,-46.70268414,sao paulo,SP
2806,-23.47223266,-46.69813361,sao paulo,SP
2862,-23.47661534,-46.67972721,sao paulo,SP
2870,-23.4594118,-46.67704381,sao paulo,SP
2805,-23.47721566,-46.69750484,sao paulo,SP
2880,-23.4666396,-46.67256168,sao paulo,SP
2864,-23.47184202,-46.68417227,sao paulo,SP
2875,-23.46082998,-46.68359681,sao paulo,SP
2851,-23.45847601,-46.69164339,sao paulo,SP
2872,-23.46332777,-46.67119971,sao paulo,SP
2853,-23.45635234,-46.69673248,sao paulo,SP
2844,-23.47273902,-46.69033457,sao paulo,SP
2803,-23.48685501,-46.69374942,sao paulo,SP
2854,-23.45556504,-46.69760651,sao paulo,SP
2808,-23.46742507,-46.7039153,sao paulo,SP
2807,-23.4704167,-46.69996209,sao paulo,SP
2858,-23.44774179,-46.70236211,sao paulo,SP
2832,-23.48349336,-46.69258282,sao paulo,SP
2836,-23.47198865,-46.69666262,sao paulo,SP
2857,-23.74876749,-46.74925299,sao paulo,SP
2833,-23.47850538,-46.69318303,sao paulo,SP
2888,-23.46593153,-46.67485349,sao paulo,SP
2829,-23.49505725,-46.70260061,sao paulo,SP
2876,-23.50479372,-46.67584144,sao paulo,SP
2992,-23.44911744,-46.72509082,sao paulo,SP
2960,-23.49309151,-46.70231333,sao paulo,SP
2976,-23.47810278,-46.71737617,sao paulo,SP
2987,-23.43298524,-46.71479179,sao paulo,SP
2995,-23.43817736,-46.74021302,sao paulo,SP
2996,-23.44718515,-46.73532934,sao paulo,SP
2952,-23.46969414,-46.71688211,sao paulo,SP
2921,-23.48887602,-46.72418765,sao paulo,SP
2917,-23.49705923,-46.71251623,sao paulo,SP
2969,-23.48615389,-46.71456818,sao paulo,SP
2935,-23.4889896,-46.71574185,sao paulo,SP
2991,-23.43424117,-46.72554045,sao paulo,SP
2951,-23.47289078,-46.7237847,sao paulo,SP
2914,-23.50355898,-46.70837686,sao paulo,SP
2989,-23.42980705,-46.72117386,sao paulo,SP
2945,-23.48148562,-46.72708335,sao paulo,SP
2998,-23.44062769,-46.72250811,sao paulo,SP
2957,-23.46904314,-46.72212261,sao paulo,SP
2920,-23.49068898,-46.72063688,sao paulo,SP
2936,-23.48543197,-46.71967719,sao paulo,SP
2977,-23.47133824,-46.71137683,sao paulo,SP
2932,-23.4870819,-46.71123932,sao paulo,SP
2910,-23.50693251,-46.69620203,sao paulo,SP
2919,-23.49313265,-46.71915699,sao paulo,SP
2962,-23.48929641,-46.69920159,sao paulo,SP
2975,-23.47842967,-46.7118093,sao paulo,SP
2929,-23.49086602,-46.70604541,sao paulo,SP
2965,-23.48319297,-46.70632223,sao paulo,SP
2927,-23.49776146,-46.70486137,sao paulo,SP
2918,-23.49774397,-46.71612549,sao paulo,SP
2942,-23.47611083,-46.72292945,sao paulo,SP
2984,-23.44569599,-46.7212818,sao paulo,SP
2964,-23.48460219,-46.70486473,sao paulo,SP
2913,-23.50147751,-46.71379212,sao paulo,SP
2937,-23.48390871,-46.72211347,sao paulo,SP
2950,-23.47962493,-46.71817185,sao paulo,SP
2966,-23.4703798,-46.71036939,sao paulo,SP
2912,-23.50610681,-46.70724697,sao paulo,SP
2986,-23.43431093,-46.71530464,sao paulo,SP
2930,-23.4923078,-46.70846451,sao paulo,SP
2968,-23.47682513,-46.70526424,sao paulo,SP
2961,-23.49191,-46.70034705,sao paulo,SP
2983,-23.45038104,-46.71833685,sao paulo,SP
2990,-23.43161278,-46.72453335,sao paulo,SP
2911,-23.50467969,-46.70458583,sao paulo,SP
2982,-23.45651771,-46.71694588,sao paulo,SP
2967,-23.48040564,-46.70262113,sao paulo,SP
2941,-23.4794347,-46.72327993,sao paulo,SP
2926,-23.49994747,-46.701276,sao paulo,SP
2993,-23.45481034,-46.73550457,sao paulo,SP
2939,-23.47256115,-46.73581554,sao paulo,SP
2928,-23.49339173,-46.70295187,sao paulo,SP
2915,-23.48936125,-46.72313743,sao paulo,SP
2943,-23.47649075,-46.72496826,sao paulo,SP
2933,-23.49425077,-46.7113046,sao paulo,SP
2940,-23.47988812,-46.7237783,sao paulo,SP
2931,-23.49805301,-46.707961,sao paulo,SP
2972,-23.48029674,-46.71122495,sao paulo,SP
2925,-23.50257293,-46.69754189,sao paulo,SP
2934,-23.49099547,-46.71518004,sao paulo,SP
2956,-23.47130212,-46.72252059,sao paulo,SP
2963,-23.48575542,-46.70221322,sao paulo,SP
2985,-23.44129256,-46.71883798,sao paulo,SP
2978,-23.47393074,-46.70723238,sao paulo,SP
2938,-23.48456735,-46.72320475,sao paulo,SP
2944,-23.47567714,-46.72529434,sao paulo,SP
2916,-23.48824533,-46.72037106,sao paulo,SP
2924,-23.49450427,-46.70918235,sao paulo,SP
2959,-23.49024317,-46.69869133,sao paulo,SP
2979,-23.47647691,-46.70614643,sao paulo,SP
2997,-23.57932682,-46.66828743,sao paulo,SP
2994,-23.45789167,-46.7365169,sao paulo,SP
2970,-23.4811537,-46.71503858,sao paulo,SP
2955,-23.46844051,-46.72068807,sao paulo,SP
2971,-23.48481047,-46.71073145,sao paulo,SP
2981,-23.460318,-46.7168445,sao paulo,SP
2909,-23.50713262,-46.69891026,sao paulo,SP
2908,-23.50201415,-46.70019373,sao paulo,SP
2988,-23.60844355,-46.74037146,sao paulo,SP
3088,-23.52731184,-46.56137431,sao paulo,SP
3012,-23.54066776,-46.61555737,sao paulo,SP
3080,-23.53294108,-46.57934251,sao paulo,SP
3084,-23.53467342,-46.5704887,sao paulo,SP
3060,-23.53813408,-46.58549886,sao paulo,SP
3025,-23.5348903,-46.6094537,sao paulo,SP
3081,-23.53695241,-46.57554394,sao paulo,SP
3023,-23.53130371,-46.61099044,sao paulo,SP
3021,-23.52741539,-46.60228651,sao paulo,SP
3018,-23.53174395,-46.61395302,sao paulo,SP
3090,-23.53022551,-46.55902125,sao paulo,SP
3043,-23.54949369,-46.61594712,sao paulo,SP
3029,-23.52871625,-46.62026516,sao paulo,SP
3071,-23.53372161,-46.56234152,sao paulo,SP
3064,-23.53094019,-46.55746127,sao paulo,SP
3057,-23.54257773,-46.59338017,sao paulo,SP
3053,-23.54115865,-46.60747345,sao paulo,SP
3089,-23.52980123,-46.56226669,sao paulo,SP
3015,-23.53718574,-46.59403568,sao paulo,SP
3066,-23.53685341,-46.5762742,sao paulo,SP
3009,-23.53660055,-46.6199012,sao paulo,SP
3065,-23.53638432,-46.57920289,sao paulo,SP
3077,-23.52926356,-46.57729028,sao paulo,SP
3041,-23.5485766,-46.62070976,sao paulo,SP
3059,-23.54279941,-46.59516522,sao paulo,SP
3020,-23.5360477,-46.60141105,sao paulo,SP
3062,-23.54268733,-46.59453248,sao paulo,SP
3063,-23.53045367,-46.55620021,sao paulo,SP
3052,-23.54135257,-46.60955538,sao paulo,SP
3061,-23.54098601,-46.58492969,sao paulo,SP
3086,-23.52876009,-46.56920769,sao paulo,SP
3034,-23.52375602,-46.61578786,sao paulo,SP
3022,-23.5256994,-46.60651163,sao paulo,SP
3058,-23.54006892,-46.59345022,sao paulo,SP
3087,-23.53007069,-46.56414336,sao paulo,SP
3073,-23.5311349,-46.55538884,sao paulo,SP
3003,-23.54464014,-46.62232553,sao paulo,SP
3024,-23.53410116,-46.60531227,sao paulo,SP
3004,-23.54247246,-46.61706747,sao paulo,SP
3030,-23.52771855,-46.61864332,sao paulo,SP
3045,-23.53884973,-46.59466392,sao paulo,SP
3069,-23.53596473,-46.56487377,sao paulo,SP
3001,-23.54138388,-46.61404945,sao paulo,SP
3047,-23.53959817,-46.60160523,sao paulo,SP
3006,-23.54313597,-46.62371555,sao paulo,SP
3035,-23.52419434,-46.61383807,sao paulo,SP
3067,-23.54116003,-46.58546677,sao paulo,SP
3019,-23.52433409,-46.60849704,sao paulo,SP
3040,-23.55072362,-46.62253646,sao paulo,SP
3027,-23.53118603,-46.61470461,sao paulo,SP
3011,-23.53496387,-46.61705574,sao paulo,SP
3050,-23.54249467,-46.61357818,sao paulo,SP
3085,-23.53362626,-46.56896262,sao paulo,SP
3008,-23.54233187,-46.62082801,sao paulo,SP
3042,-23.54762494,-46.61936765,sao paulo,SP
3016,-23.53796953,-46.61971186,sao paulo,SP
3013,-23.53259803,-46.61635944,sao paulo,SP
3070,-23.53899703,-46.57221877,sao paulo,SP
3002,-23.54682751,-46.62370871,sao paulo,SP
3031,-23.52833382,-46.61941011,sao paulo,SP
3051,-23.5401121,-46.5971874,sao paulo,SP
3068,-23.53758813,-46.56824798,sao paulo,SP
3072,-23.53409172,-46.5546707,sao paulo,SP
3010,-23.53716455,-46.61808328,sao paulo,SP
3014,-23.53914128,-46.60729795,sao paulo,SP
3028,-23.52697218,-46.61097919,sao paulo,SP
3054,-23.54163979,-46.6032245,sao paulo,SP
3033,-23.5286007,-46.625383,sao paulo,SP
3055,-23.54339005,-46.59667341,sao paulo,SP
3005,-23.54310791,-46.62647566,sao paulo,SP
3017,-23.53244718,-46.61401961,sao paulo,SP
3032,-23.53167368,-46.62137018,sao paulo,SP
3026,-23.52645152,-46.60677958,sao paulo,SP
3007,-23.5415072,-46.62689045,sao paulo,SP
3076,-23.53783207,-46.58204812,sao paulo,SP
3044,-23.55168968,-46.62076351,sao paulo,SP
3036,-23.51964923,-46.61859872,sao paulo,SP
3046,-23.54360877,-46.61616958,sao paulo,SP
3074,-23.52665422,-46.56404433,sao paulo,SP
3165,-23.56190256,-46.5801518,sao paulo,SP
3166,-23.55061559,-46.59695036,sao paulo,SP
3174,-23.54687891,-46.59059732,sao paulo,SP
3161,-23.5809052,-46.56317153,sao paulo,SP
3114,-23.56551155,-46.59515615,sao paulo,SP
3105,-23.55386629,-46.62260224,sao paulo,SP
